v	l	5	4	b	l	u
v	l	5	4	b	m	a
v	l	5	4	b	h	a
v	l	5	5	s	l	u
v	l	5	5	s	m	u
v	l	5	5	s	h	a
v	l	5	5	m	l	u
v	l	5	5	m	m	a
v	l	5	5	m	h	a
v	l	5	5	b	l	u
v	l	5	5	b	m	a
v	l	5	5	b	h	a
h	v	2	2	s	l	u
h	v	2	2	s	m	u
h	v	2	2	s	h	u
h	v	2	2	m	l	u
h	v	2	2	m	m	u
h	v	2	2	m	h	u
h	v	2	2	b	l	u
h	v	2	2	b	m	u
h	v	2	2	b	h	u
h	v	2	4	s	l	u
h	v	2	4	s	m	u
h	v	2	4	s	h	u
h	v	2	4	m	l	u
h	v	2	4	m	m	u
h	v	2	4	m	h	u
h	v	2	4	b	l	u
h	v	2	4	b	m	u
h	v	2	4	b	h	u
h	v	2	5	s	l	u
h	v	2	5	s	m	u
h	v	2	5	s	h	u
h	v	2	5	m	l	u
h	v	2	5	m	m	u
h	v	2	5	m	h	u
h	v	2	5	b	l	u
h	v	2	5	b	m	u
h	v	2	5	b	h	u
h	v	3	2	s	l	u
h	v	3	2	s	m	u
h	v	3	2	s	h	u
h	v	3	2	m	l	u
h	v	3	2	m	m	u
h	v	3	2	m	h	u
h	v	3	2	b	l	u
h	v	3	2	b	m	u
h	v	3	2	b	h	u
h	v	3	4	s	l	u
h	v	3	4	s	m	u
h	v	3	4	s	h	u
h	v	3	4	m	l	u
h	v	3	4	m	m	u
h	v	3	4	m	h	u
h	v	3	4	b	l	u
h	v	3	4	b	m	u
h	v	3	4	b	h	u
h	v	3	5	s	l	u
h	v	3	5	s	m	u
h	v	3	5	s	h	u
h	v	3	5	m	l	u
h	v	3	5	m	m	u
h	v	3	5	m	h	u
h	v	3	5	b	l	u
h	v	3	5	b	m	u
h	v	3	5	b	h	u
h	v	4	2	s	l	u
h	v	4	2	s	m	u
h	v	4	2	s	h	u
h	v	4	2	m	l	u
h	v	4	2	m	m	u
h	v	4	2	m	h	u
h	v	4	2	b	l	u
h	v	4	2	b	m	u
h	v	4	2	b	h	u
h	v	4	4	s	l	u
h	v	4	4	s	m	u
h	v	4	4	s	h	u
h	v	4	4	m	l	u
h	v	4	4	m	m	u
h	v	4	4	m	h	u
h	v	4	4	b	l	u
h	v	4	4	b	m	u
h	v	4	4	b	h	u
h	v	4	5	s	l	u
h	v	4	5	s	m	u
h	v	4	5	s	h	u
h	v	4	5	m	l	u
h	v	4	5	m	m	u
h	v	4	5	m	h	u
h	v	4	5	b	l	u
h	v	4	5	b	m	u
h	v	4	5	b	h	u
h	v	5	2	s	l	u
h	v	5	2	s	m	u
h	v	5	2	s	h	u
h	v	5	2	m	l	u
h	v	5	2	m	m	u
h	v	5	2	m	h	u
h	v	5	2	b	l	u
h	v	5	2	b	m	u
h	v	5	2	b	h	u
h	v	5	4	s	l	u
h	v	5	4	s	m	u
h	v	5	4	s	h	u
h	v	5	4	m	l	u
h	v	5	4	m	m	u
h	v	5	4	m	h	u
h	v	5	4	b	l	u
h	v	5	4	b	m	u
h	v	5	4	b	h	u
h	v	5	5	s	l	u
h	v	5	5	s	m	u
h	v	5	5	s	h	u
h	v	5	5	m	l	u
h	v	5	5	m	m	u
h	v	5	5	m	h	u
h	v	5	5	b	l	u
h	v	5	5	b	m	u
h	v	5	5	b	h	u
h	h	2	2	s	l	u
h	h	2	2	s	m	u
h	h	2	2	s	h	u
h	h	2	2	m	l	u
h	h	2	2	m	m	u
h	h	2	2	m	h	u
h	h	2	2	b	l	u
h	h	2	2	b	m	u
h	h	2	2	b	h	u
h	h	2	4	s	l	u
h	h	2	4	s	m	u
h	h	2	4	s	h	a
h	h	2	4	m	l	u
h	h	2	4	m	m	u
h	h	2	4	m	h	a
h	h	2	4	b	l	u
h	h	2	4	b	m	a
h	h	2	4	b	h	a
h	h	2	5	s	l	u
h	h	2	5	s	m	u
h	h	2	5	s	h	u
h	h	2	5	m	l	u
h	h	2	5	m	m	u
h	h	2	5	m	h	a
h	h	2	5	b	l	u
h	h	2	5	b	m	a
h	h	2	5	b	h	a
h	h	3	2	s	l	u
h	h	3	2	s	m	u
h	h	3	2	s	h	u
h	h	3	2	m	l	u
h	h	3	2	m	m	u
h	h	3	2	m	h	u
h	h	3	2	b	l	u
h	h	3	2	b	m	u
h	h	3	2	b	h	u
h	h	3	4	s	l	u
h	h	3	4	s	m	u
h	h	3	4	s	h	a
h	h	3	4	m	l	u
h	h	3	4	m	m	u
h	h	3	4	m	h	a
h	h	3	4	b	l	u
h	h	3	4	b	m	a
h	h	3	4	b	h	a
h	h	3	5	s	l	u
h	h	3	5	s	m	u
h	h	3	5	s	h	a
h	h	3	5	m	l	u
h	h	3	5	m	m	a
h	h	3	5	m	h	a
h	h	3	5	b	l	u
h	h	3	5	b	m	a
h	h	3	5	b	h	a
h	h	4	2	s	l	u
h	h	4	2	s	m	u
h	h	4	2	s	h	u
h	h	4	2	m	l	u
h	h	4	2	m	m	u
h	h	4	2	m	h	u
h	h	4	2	b	l	u
h	h	4	2	b	m	u
h	h	4	2	b	h	u
h	h	4	4	s	l	u
h	h	4	4	s	m	u
h	h	4	4	s	h	a
h	h	4	4	m	l	u
h	h	4	4	m	m	a
h	h	4	4	m	h	a
h	h	4	4	b	l	u
h	h	4	4	b	m	a
h	h	4	4	b	h	a
h	h	4	5	s	l	u
h	h	4	5	s	m	u
h	h	4	5	s	h	a
h	h	4	5	m	l	u
h	h	4	5	m	m	a
h	h	4	5	m	h	a
h	h	4	5	b	l	u
h	h	4	5	b	m	a
h	h	4	5	b	h	a
h	h	5	2	s	l	u
h	h	5	2	s	m	u
h	h	5	2	s	h	u
h	h	5	2	m	l	u
h	h	5	2	m	m	u
h	h	5	2	m	h	u
h	h	5	2	b	l	u
h	h	5	2	b	m	u
h	h	5	2	b	h	u
h	h	5	4	s	l	u
h	h	5	4	s	m	u
h	h	5	4	s	h	a
h	h	5	4	m	l	u
h	h	5	4	m	m	a
h	h	5	4	m	h	a
h	h	5	4	b	l	u
h	h	5	4	b	m	a
h	h	5	4	b	h	a
h	h	5	5	s	l	u
h	h	5	5	s	m	u
h	h	5	5	s	h	a
h	h	5	5	m	l	u
h	h	5	5	m	m	a
h	h	5	5	m	h	a
h	h	5	5	b	l	u
h	h	5	5	b	m	a
h	h	5	5	b	h	a
h	m	2	2	s	l	u
h	m	2	2	s	m	u
h	m	2	2	s	h	u
h	m	2	2	m	l	u
h	m	2	2	m	m	u
h	m	2	2	m	h	u
h	m	2	2	b	l	u
h	m	2	2	b	m	u
h	m	2	2	b	h	u
h	m	2	4	s	l	u
h	m	2	4	s	m	u
h	m	2	4	s	h	a
h	m	2	4	m	l	u
h	m	2	4	m	m	u
h	m	2	4	m	h	a
h	m	2	4	b	l	u
h	m	2	4	b	m	a
h	m	2	4	b	h	a
h	m	2	5	s	l	u
h	m	2	5	s	m	u
h	m	2	5	s	h	u
h	m	2	5	m	l	u
h	m	2	5	m	m	u
h	m	2	5	m	h	a
h	m	2	5	b	l	u
h	m	2	5	b	m	a
h	m	2	5	b	h	a
h	m	3	2	s	l	u
h	m	3	2	s	m	u
h	m	3	2	s	h	u
h	m	3	2	m	l	u
h	m	3	2	m	m	u
h	m	3	2	m	h	u
h	m	3	2	b	l	u
h	m	3	2	b	m	u
h	m	3	2	b	h	u
h	m	3	4	s	l	u
h	m	3	4	s	m	u
h	m	3	4	s	h	a
h	m	3	4	m	l	u
h	m	3	4	m	m	u
h	m	3	4	m	h	a
h	m	3	4	b	l	u
h	m	3	4	b	m	a
h	m	3	4	b	h	a
h	m	3	5	s	l	u
h	m	3	5	s	m	u
h	m	3	5	s	h	a
h	m	3	5	m	l	u
h	m	3	5	m	m	a
h	m	3	5	m	h	a
h	m	3	5	b	l	u
h	m	3	5	b	m	a
h	m	3	5	b	h	a
h	m	4	2	s	l	u
h	m	4	2	s	m	u
h	m	4	2	s	h	u
h	m	4	2	m	l	u
h	m	4	2	m	m	u
h	m	4	2	m	h	u
h	m	4	2	b	l	u
h	m	4	2	b	m	u
h	m	4	2	b	h	u
h	m	4	4	s	l	u
h	m	4	4	s	m	u
h	m	4	4	s	h	a
h	m	4	4	m	l	u
h	m	4	4	m	m	a
h	m	4	4	m	h	a
h	m	4	4	b	l	u
h	m	4	4	b	m	a
h	m	4	4	b	h	a
h	m	4	5	s	l	u
h	m	4	5	s	m	u
h	m	4	5	s	h	a
h	m	4	5	m	l	u
h	m	4	5	m	m	a
h	m	4	5	m	h	a
h	m	4	5	b	l	u
h	m	4	5	b	m	a
h	m	4	5	b	h	a
h	m	5	2	s	l	u
h	m	5	2	s	m	u
h	m	5	2	s	h	u
h	m	5	2	m	l	u
h	m	5	2	m	m	u
h	m	5	2	m	h	u
h	m	5	2	b	l	u
h	m	5	2	b	m	u
h	m	5	2	b	h	u
h	m	5	4	s	l	u
h	m	5	4	s	m	u
h	m	5	4	s	h	a
h	m	5	4	m	l	u
h	m	5	4	m	m	a
h	m	5	4	m	h	a
h	m	5	4	b	l	u
h	m	5	4	b	m	a
h	m	5	4	b	h	a
h	m	5	5	s	l	u
h	m	5	5	s	m	u
h	m	5	5	s	h	a
h	m	5	5	m	l	u
h	m	5	5	m	m	a
h	m	5	5	m	h	a
h	m	5	5	b	l	u
h	m	5	5	b	m	a
h	m	5	5	b	h	a
h	l	2	2	s	l	u
h	l	2	2	s	m	u
h	l	2	2	s	h	u
h	l	2	2	m	l	u
h	l	2	2	m	m	u
h	l	2	2	m	h	u
h	l	2	2	b	l	u
h	l	2	2	b	m	u
h	l	2	2	b	h	u
h	l	2	4	s	l	u
h	l	2	4	s	m	u
h	l	2	4	s	h	a
h	l	2	4	m	l	u
h	l	2	4	m	m	u
h	l	2	4	m	h	a
h	l	2	4	b	l	u
h	l	2	4	b	m	a
h	l	2	4	b	h	a
h	l	2	5	s	l	u
h	l	2	5	s	m	u
h	l	2	5	s	h	u
h	l	2	5	m	l	u
h	l	2	5	m	m	u
h	l	2	5	m	h	a
h	l	2	5	b	l	u
h	l	2	5	b	m	a
h	l	2	5	b	h	a
h	l	3	2	s	l	u
h	l	3	2	s	m	u
h	l	3	2	s	h	u
h	l	3	2	m	l	u
h	l	3	2	m	m	u
h	l	3	2	m	h	u
h	l	3	2	b	l	u
h	l	3	2	b	m	u
h	l	3	2	b	h	u
h	l	3	4	s	l	u
h	l	3	4	s	m	u
h	l	3	4	s	h	a
h	l	3	4	m	l	u
h	l	3	4	m	m	u
h	l	3	4	m	h	a
h	l	3	4	b	l	u
h	l	3	4	b	m	a
h	l	3	4	b	h	a
h	l	3	5	s	l	u
h	l	3	5	s	m	u
h	l	3	5	s	h	a
h	l	3	5	m	l	u
h	l	3	5	m	m	a
h	l	3	5	m	h	a
h	l	3	5	b	l	u
h	l	3	5	b	m	a
h	l	3	5	b	h	a
h	l	4	2	s	l	u
h	l	4	2	s	m	u
h	l	4	2	s	h	u
h	l	4	2	m	l	u
h	l	4	2	m	m	u
h	l	4	2	m	h	u
h	l	4	2	b	l	u
h	l	4	2	b	m	u
h	l	4	2	b	h	u
h	l	4	4	s	l	u
h	l	4	4	s	m	u
h	l	4	4	s	h	a
h	l	4	4	m	l	u
h	l	4	4	m	m	a
h	l	4	4	m	h	a
h	l	4	4	b	l	u
h	l	4	4	b	m	a
h	l	4	4	b	h	a
h	l	4	5	s	l	u
h	l	4	5	s	m	u
h	l	4	5	s	h	a
h	l	4	5	m	l	u
h	l	4	5	m	m	a
h	l	4	5	m	h	a
h	l	4	5	b	l	u
h	l	4	5	b	m	a
h	l	4	5	b	h	a
h	l	5	2	s	l	u
h	l	5	2	s	m	u
h	l	5	2	s	h	u
h	l	5	2	m	l	u
h	l	5	2	m	m	u
h	l	5	2	m	h	u
h	l	5	2	b	l	u
h	l	5	2	b	m	u
h	l	5	2	b	h	u
h	l	5	4	s	l	u
h	l	5	4	s	m	u
h	l	5	4	s	h	a
h	l	5	4	m	l	u
h	l	5	4	m	m	a
h	l	5	4	m	h	a
h	l	5	4	b	l	u
h	l	5	4	b	m	a
h	l	5	4	b	h	a
h	l	5	5	s	l	u
h	l	5	5	s	m	u
h	l	5	5	s	h	a
h	l	5	5	m	l	u
h	l	5	5	m	m	a
h	l	5	5	m	h	a
h	l	5	5	b	l	u
h	l	5	5	b	m	a
h	l	5	5	b	h	a
m	v	2	2	s	l	u
m	v	2	2	s	m	u
m	v	2	2	s	h	u
m	v	2	2	m	l	u
m	v	2	2	m	m	u
m	v	2	2	m	h	u
m	v	2	2	b	l	u
m	v	2	2	b	m	u
m	v	2	2	b	h	u
m	v	2	4	s	l	u
m	v	2	4	s	m	u
m	v	2	4	s	h	a
m	v	2	4	m	l	u
m	v	2	4	m	m	u
m	v	2	4	m	h	a
m	v	2	4	b	l	u
m	v	2	4	b	m	a
m	v	2	4	b	h	a
m	v	2	5	s	l	u
m	v	2	5	s	m	u
m	v	2	5	s	h	u
m	v	2	5	m	l	u
m	v	2	5	m	m	u
m	v	2	5	m	h	a
m	v	2	5	b	l	u
m	v	2	5	b	m	a
m	v	2	5	b	h	a
m	v	3	2	s	l	u
m	v	3	2	s	m	u
m	v	3	2	s	h	u
m	v	3	2	m	l	u
m	v	3	2	m	m	u
m	v	3	2	m	h	u
m	v	3	2	b	l	u
m	v	3	2	b	m	u
m	v	3	2	b	h	u
m	v	3	4	s	l	u
m	v	3	4	s	m	u
m	v	3	4	s	h	a
m	v	3	4	m	l	u
m	v	3	4	m	m	u
m	v	3	4	m	h	a
m	v	3	4	b	l	u
m	v	3	4	b	m	a
m	v	3	4	b	h	a
m	v	3	5	s	l	u
m	v	3	5	s	m	u
m	v	3	5	s	h	a
m	v	3	5	m	l	u
m	v	3	5	m	m	a
m	v	3	5	m	h	a
m	v	3	5	b	l	u
m	v	3	5	b	m	a
m	v	3	5	b	h	a
m	v	4	2	s	l	u
m	v	4	2	s	m	u
m	v	4	2	s	h	u
m	v	4	2	m	l	u
m	v	4	2	m	m	u
m	v	4	2	m	h	u
m	v	4	2	b	l	u
m	v	4	2	b	m	u
m	v	4	2	b	h	u
m	v	4	4	s	l	u
m	v	4	4	s	m	u
m	v	4	4	s	h	a
m	v	4	4	m	l	u
m	v	4	4	m	m	a
m	v	4	4	m	h	a
m	v	4	4	b	l	u
m	v	4	4	b	m	a
m	v	4	4	b	h	a
m	v	4	5	s	l	u
m	v	4	5	s	m	u
m	v	4	5	s	h	a
m	v	4	5	m	l	u
m	v	4	5	m	m	a
m	v	4	5	m	h	a
m	v	4	5	b	l	u
m	v	4	5	b	m	a
m	v	4	5	b	h	a
m	v	5	2	s	l	u
m	v	5	2	s	m	u
m	v	5	2	s	h	u
m	v	5	2	m	l	u
m	v	5	2	m	m	u
m	v	5	2	m	h	u
m	v	5	2	b	l	u
m	v	5	2	b	m	u
m	v	5	2	b	h	u
m	v	5	4	s	l	u
m	v	5	4	s	m	u
m	v	5	4	s	h	a
m	v	5	4	m	l	u
m	v	5	4	m	m	a
m	v	5	4	m	h	a
m	v	5	4	b	l	u
m	v	5	4	b	m	a
m	v	5	4	b	h	a
m	v	5	5	s	l	u
m	v	5	5	s	m	u
m	v	5	5	s	h	a
m	v	5	5	m	l	u
m	v	5	5	m	m	a
m	v	5	5	m	h	a
m	v	5	5	b	l	u
m	v	5	5	b	m	a
m	v	5	5	b	h	a
m	h	2	2	s	l	u
m	h	2	2	s	m	u
m	h	2	2	s	h	u
m	h	2	2	m	l	u
m	h	2	2	m	m	u
m	h	2	2	m	h	u
m	h	2	2	b	l	u
m	h	2	2	b	m	u
m	h	2	2	b	h	u
m	h	2	4	s	l	u
m	h	2	4	s	m	u
m	h	2	4	s	h	a
m	h	2	4	m	l	u
m	h	2	4	m	m	u
m	h	2	4	m	h	a
m	h	2	4	b	l	u
m	h	2	4	b	m	a
m	h	2	4	b	h	a
m	h	2	5	s	l	u
m	h	2	5	s	m	u
m	h	2	5	s	h	u
m	h	2	5	m	l	u
m	h	2	5	m	m	u
m	h	2	5	m	h	a
m	h	2	5	b	l	u
m	h	2	5	b	m	a
m	h	2	5	b	h	a
m	h	3	2	s	l	u
